Customer_ID,Signup_Date,Plan,Contract_Type,Industry,Acquisition_Channel,Monthly_Spend_USD,Tenure_Months,Num_Users,Logins_Per_Month,Features_Used,API_Calls_Monthly,Support_Tier,Support_Tickets_6M,Days_Since_Last_Login,Payment_Failures,NPS_Score,Churned
CUST-00225,2022-07-09,Business,Annual,Legal,Paid Search,233.18,12,29,10,9,28818,Basic,4,5,1,4,0
CUST-00226,2023-11-16,Starter,Monthly,Legal,Partner,34.18,3,10,19,18,499,Standard,4,11,0,9,0
CUST-00227,2023-05-03,Business,Two-Year,Healthcare,Paid Search,271.39,5,46,9,17,37435,Premium,2,4,0,10,0
CUST-00228,2022-06-21,Starter,Monthly,Retail,Organic Search,34.88,7,7,10,14,1654,Premium,0,13,1,3,1
CUST-00229,2023-02-11,Enterprise,Monthly,Education,Social Media,555.16,11,1,25,4,27160,Basic,3,9,0,10,0
CUST-00230,2022-04-14,Enterprise,Annual,Education,Direct,760.71,26,23,22,9,25103,Standard,4,18,0,10,0
CUST-00231,2023-12-12,Starter,Annual,Technology,Paid Search,27.77,4,6,26,2,3892,Premium,1,15,0,6,0
CUST-00232,2023-12-14,Starter,Annual,Healthcare,Partner,29.35,6,4,20,10,3629,Standard,1,40,0,6,1
CUST-00233,2024-01-29,Starter,Annual,Marketing,Direct,28.55,4,9,13,3,2548,Standard,1,5,0,7,0
CUST-00234,2022-07-25,Business,Monthly,Retail,Organic Search,226.98,2,4,19,7,17955,Basic,2,18,0,8,0
CUST-00235,2023-09-01,Starter,Monthly,Finance,Partner,26.45,8,8,18,12,1339,Standard,0,2,0,5,0
CUST-00236,2023-08-09,Starter,Monthly,Retail,Referral,30.58,4,4,20,14,4204,Basic,2,12,0,1,1
CUST-00237,2022-11-09,Business,Annual,Legal,Direct,246.39,9,23,24,9,14300,Basic,1,15,1,9,0
CUST-00238,2023-01-19,Starter,Annual,Education,Referral,32.03,10,8,21,11,2264,Standard,3,14,0,5,0
CUST-00239,2024-02-23,Business,Monthly,Technology,Direct,253.86,2,39,21,11,44614,Basic,2,22,0,1,0
CUST-00240,2022-02-06,Starter,Monthly,Retail,Paid Search,30.96,19,4,22,12,4155,Basic,2,14,1,3,1
CUST-00241,2023-07-27,Starter,Monthly,Marketing,Referral,27.58,3,4,20,8,2515,Basic,1,29,0,6,0
CUST-00242,2023-10-12,Professional,Monthly,Manufacturing,Direct,93.76,2,9,9,13,4340,Basic,0,15,1,1,1
CUST-00243,2023-04-14,Starter,Two-Year,Marketing,Direct,37.55,3,3,13,16,2724,Standard,1,13,0,3,1
CUST-00244,2022-06-12,Starter,Annual,Healthcare,Organic Search,35.07,16,7,18,13,3514,Premium,2,17,0,7,0
CUST-00245,2024-02-15,Business,Two-Year,Technology,Referral,318.73,2,41,11,8,45450,Premium,2,1,0,5,0
CUST-00246,2022-11-02,Professional,Annual,Manufacturing,Referral,95.71,10,10,26,14,1096,Basic,1,6,0,8,0
CUST-00247,2022-08-22,Enterprise,Monthly,Finance,Organic Search,759.1,8,2,8,4,24024,Standard,0,24,0,1,0
CUST-00248,2022-02-19,Business,Annual,Healthcare,Referral,286.16,22,2,8,4,27313,Basic,3,6,0,2,0
CUST-00249,2022-11-05,Starter,Annual,Healthcare,Referral,34.16,14,5,16,14,859,Standard,2,12,0,10,0
CUST-00250,2022-09-27,Starter,Monthly,Retail,Paid Search,28.4,17,7,28,6,322,Standard,2,1,0,4,0
CUST-00251,2022-04-24,Starter,Monthly,Manufacturing,Organic Search,26.25,19,2,11,4,2096,Standard,4,7,3,8,1
CUST-00252,2022-10-25,Starter,Monthly,Marketing,Paid Search,28.13,12,2,20,2,79,Premium,3,21,0,3,1
CUST-00253,2022-12-17,Starter,Monthly,Healthcare,Paid Search,34.6,6,8,13,13,3917,Standard,2,5,0,3,1
CUST-00254,2023-08-28,Enterprise,Monthly,Manufacturing,Organic Search,577.29,8,25,18,20,1888,Premium,0,41,0,3,0
CUST-00255,2023-11-02,Business,Monthly,Technology,Referral,267.99,6,44,18,11,34019,Standard,2,10,0,10,0
CUST-00256,2023-01-30,Starter,Annual,Technology,Organic Search,30.11,5,3,32,16,1354,Basic,4,25,0,8,0
CUST-00257,2023-01-23,Starter,Annual,Retail,Organic Search,31.98,13,8,23,3,4083,Basic,4,7,3,2,1
CUST-00258,2022-04-04,Professional,Annual,Education,Direct,90.52,26,9,12,15,2792,Basic,4,29,1,1,0
CUST-00259,2024-01-04,Starter,Annual,Manufacturing,Organic Search,35.0,3,4,17,11,2909,Standard,2,10,0,5,0
CUST-00260,2024-01-05,Starter,Annual,Healthcare,Paid Search,36.5,4,4,15,4,3218,Basic,1,0,0,4,1
CUST-00261,2024-03-01,Enterprise,Annual,Manufacturing,Referral,739.76,4,33,13,16,284,Standard,2,15,0,1,0
CUST-00262,2022-07-01,Professional,Annual,Finance,Referral,125.71,23,3,9,13,4919,Standard,1,0,0,6,0
CUST-00263,2022-10-08,Enterprise,Annual,Marketing,Partner,758.55,13,29,17,5,27049,Standard,0,79,0,9,0
CUST-00264,2023-10-10,Business,Two-Year,Retail,Organic Search,295.0,4,46,14,12,44064,Basic,1,17,0,3,0
CUST-00265,2023-05-07,Starter,Monthly,Legal,Referral,27.44,10,9,11,14,104,Standard,4,11,0,1,1
CUST-00266,2023-12-01,Starter,Two-Year,Finance,Direct,35.21,3,5,15,18,264,Basic,2,6,0,8,0
CUST-00267,2023-07-29,Business,Annual,Retail,Social Media,310.24,7,45,18,2,25007,Basic,2,8,2,6,1
CUST-00268,2023-03-30,Starter,Two-Year,Retail,Direct,36.18,14,6,16,7,2409,Basic,2,11,0,2,1
CUST-00269,2022-05-14,Professional,Annual,Education,Organic Search,106.07,6,8,10,2,1259,Premium,4,1,0,10,0
CUST-00270,2023-08-10,Professional,Annual,Marketing,Organic Search,115.31,9,6,17,6,4264,Basic,1,10,0,9,0
CUST-00271,2023-11-11,Professional,Two-Year,Marketing,Paid Search,102.94,3,4,20,18,72,Basic,2,7,0,6,0
CUST-00272,2023-11-30,Professional,Two-Year,Legal,Direct,113.7,3,2,21,9,4425,Standard,5,4,2,1,0
CUST-00273,2022-02-14,Professional,Monthly,Retail,Paid Search,120.89,10,2,17,6,4407,Standard,5,14,0,2,1
CUST-00274,2023-12-21,Business,Monthly,Legal,Referral,307.33,6,5,7,1,30095,Standard,1,10,0,1,1
CUST-00275,2022-09-22,Professional,Monthly,Legal,Social Media,111.87,14,7,25,11,138,Basic,0,18,0,2,0
CUST-00276,2023-12-19,Professional,Annual,Marketing,Partner,119.04,1,2,12,10,4968,Basic,0,47,0,8,0
CUST-00277,2024-02-04,Starter,Monthly,Education,Partner,27.91,4,3,22,12,91,Standard,1,22,0,9,1
CUST-00278,2022-08-04,Professional,Monthly,Retail,Paid Search,110.78,12,9,16,6,1507,Basic,1,16,0,5,1
CUST-00279,2023-07-17,Business,Two-Year,Healthcare,Paid Search,308.9,8,5,21,4,12937,Standard,0,1,2,8,0
CUST-00280,2022-03-13,Business,Monthly,Marketing,Social Media,247.46,7,22,30,19,9987,Standard,3,1,1,6,0
CUST-00281,2023-12-31,Starter,Annual,Legal,Paid Search,29.73,6,6,15,11,3931,Basic,2,51,1,6,1
CUST-00282,2022-05-24,Professional,Monthly,Retail,Paid Search,92.35,18,2,16,1,4154,Standard,6,6,0,10,0
CUST-00283,2023-07-07,Starter,Monthly,Finance,Paid Search,26.53,8,4,26,5,3806,Standard,2,14,0,2,1
CUST-00284,2022-06-19,Business,Annual,Finance,Paid Search,304.43,17,12,22,16,23514,Basic,0,3,0,8,0
CUST-00285,2024-03-21,Starter,Annual,Legal,Social Media,33.86,2,8,8,2,2654,Basic,4,9,0,9,1
CUST-00286,2023-01-23,Professional,Monthly,Healthcare,Social Media,111.68,12,7,21,17,3324,Basic,2,11,0,6,0
CUST-00287,2022-06-19,Professional,Monthly,Healthcare,Social Media,108.97,8,5,7,5,1531,Basic,0,19,0,10,1
CUST-00288,2023-05-06,Business,Annual,Retail,Social Media,295.84,8,42,27,1,15969,Basic,4,10,0,10,0
CUST-00289,2022-06-20,Professional,Monthly,Finance,Social Media,124.38,9,7,7,10,702,Basic,4,9,3,10,1
CUST-00290,2024-02-25,Business,Annual,Education,Organic Search,283.94,2,44,14,15,39094,Standard,2,19,0,4,1
CUST-00291,2022-06-03,Professional,Annual,Healthcare,Organic Search,125.11,20,10,12,18,4123,Standard,3,21,0,2,1
CUST-00292,2023-10-27,Business,Annual,Legal,Paid Search,313.44,7,3,21,8,31596,Standard,1,31,0,7,0
CUST-00293,2023-03-12,Enterprise,Annual,Education,Social Media,739.69,3,15,11,10,39209,Premium,3,17,0,7,1
CUST-00294,2023-01-20,Starter,Annual,Marketing,Paid Search,32.16,7,2,12,14,4795,Basic,0,13,0,9,0
CUST-00295,2023-02-28,Starter,Annual,Finance,Paid Search,34.0,16,9,25,9,2512,Standard,0,13,0,7,0
CUST-00296,2023-12-18,Business,Monthly,Healthcare,Organic Search,298.58,2,26,21,18,40240,Standard,3,26,0,1,0
CUST-00297,2023-09-07,Starter,Monthly,Healthcare,Organic Search,27.16,7,4,21,3,4989,Basic,0,6,2,7,1
CUST-00298,2024-03-03,Starter,Monthly,Manufacturing,Paid Search,37.28,1,4,23,7,275,Standard,1,5,0,9,1
CUST-00299,2022-06-11,Starter,Monthly,Education,Referral,28.88,3,6,21,13,4801,Basic,1,19,0,1,1
CUST-00300,2022-12-23,Starter,Two-Year,Education,Organic Search,35.73,12,4,26,13,4709,Basic,2,7,0,3,1
CUST-00301,2022-09-21,Starter,Annual,Education,Referral,37.09,18,7,29,8,2782,Premium,2,6,0,8,0
CUST-00302,2023-01-27,Business,Monthly,Retail,Direct,272.1,8,27,19,17,35104,Basic,0,26,0,5,1
CUST-00303,2023-05-03,Business,Two-Year,Marketing,Organic Search,231.67,6,37,15,6,48900,Standard,2,8,0,4,0
CUST-00304,2022-07-27,Business,Monthly,Marketing,Organic Search,311.03,8,7,9,3,44290,Premium,2,1,0,8,0
CUST-00305,2023-09-28,Professional,Annual,Manufacturing,Direct,90.77,6,10,21,16,1498,Premium,3,14,0,9,0
CUST-00306,2023-05-05,Professional,Annual,Technology,Social Media,91.24,9,7,10,15,986,Standard,2,0,0,8,1
CUST-00307,2022-09-23,Professional,Monthly,Education,Organic Search,93.09,6,8,17,12,1506,Basic,2,4,0,4,0
CUST-00308,2023-08-09,Professional,Annual,Retail,Direct,104.96,3,5,20,18,3540,Premium,1,10,0,4,0
CUST-00309,2023-05-27,Starter,Monthly,Marketing,Referral,35.45,3,5,7,18,4651,Basic,1,11,0,2,1
CUST-00310,2022-12-09,Professional,Monthly,Marketing,Paid Search,114.04,9,9,17,12,162,Basic,1,16,1,6,0
CUST-00311,2022-06-28,Starter,Annual,Marketing,Paid Search,32.78,10,9,35,15,642,Basic,1,8,0,5,0
CUST-00312,2023-03-08,Business,Two-Year,Healthcare,Organic Search,287.9,13,22,14,11,20766,Standard,3,12,0,5,0
CUST-00313,2024-02-05,Business,Two-Year,Legal,Organic Search,301.89,4,2,15,8,43386,Basic,0,2,0,2,0
CUST-00314,2022-02-25,Starter,Annual,Legal,Social Media,36.97,1,2,9,9,1272,Basic,3,29,0,7,1
CUST-00315,2022-01-30,Professional,Annual,Marketing,Direct,94.3,2,6,28,15,4428,Premium,2,9,0,9,0
CUST-00316,2023-10-09,Business,Annual,Education,Direct,241.73,7,31,17,3,28957,Basic,4,15,0,7,0
CUST-00317,2022-12-19,Starter,Annual,Manufacturing,Social Media,35.56,10,8,25,10,74,Standard,3,23,0,5,0
CUST-00318,2023-03-24,Professional,Two-Year,Retail,Organic Search,96.57,7,7,18,8,2154,Basic,1,21,0,4,0
CUST-00319,2023-10-27,Professional,Monthly,Legal,Organic Search,116.58,5,2,15,5,2372,Basic,4,62,0,8,1
CUST-00320,2023-07-02,Starter,Monthly,Finance,Partner,26.32,1,5,21,5,3591,Standard,0,9,0,4,1
CUST-00321,2023-01-16,Professional,Annual,Technology,Paid Search,120.21,15,3,17,9,3214,Basic,1,16,0,8,0
CUST-00322,2024-02-26,Starter,Monthly,Legal,Referral,30.53,2,8,21,2,1631,Basic,3,5,0,2,0
CUST-00323,2022-11-27,Professional,Monthly,Technology,Referral,116.09,6,9,17,9,3942,Standard,4,2,0,4,1
CUST-00324,2022-01-16,Enterprise,Monthly,Education,Social Media,595.64,6,26,19,1,2752,Standard,3,61,0,8,1
CUST-00325,2022-12-13,Starter,Annual,Technology,Paid Search,31.9,2,3,8,5,3996,Basic,2,2,1,9,0
CUST-00326,2023-12-07,Business,Monthly,Marketing,Referral,267.8,4,17,10,16,46309,Basic,0,32,0,5,0
CUST-00327,2023-04-25,Professional,Monthly,Finance,Organic Search,110.63,5,3,28,10,2157,Standard,5,32,0,8,0
CUST-00328,2023-01-08,Professional,Monthly,Marketing,Referral,96.45,8,9,21,7,4293,Standard,0,12,0,9,0
CUST-00329,2023-11-06,Professional,Monthly,Technology,Direct,101.85,1,3,15,2,1655,Basic,1,19,0,4,1
CUST-00330,2022-09-20,Business,Annual,Marketing,Organic Search,276.47,2,46,8,1,13679,Standard,3,9,0,2,0
CUST-00331,2023-01-13,Professional,Two-Year,Education,Social Media,118.54,2,2,23,3,1768,Premium,3,2,0,2,0
CUST-00332,2023-08-07,Professional,Annual,Legal,Referral,96.75,3,10,15,15,3498,Premium,1,8,1,3,0
CUST-00333,2023-09-07,Professional,Annual,Marketing,Direct,115.14,8,9,23,12,3377,Standard,3,58,1,7,0
CUST-00334,2023-07-18,Starter,Monthly,Marketing,Partner,32.43,5,8,24,1,283,Premium,3,2,0,10,1
CUST-00335,2022-11-19,Starter,Monthly,Education,Direct,37.52,1,9,19,4,309,Basic,3,10,0,3,1
CUST-00336,2023-02-14,Starter,Monthly,Healthcare,Referral,35.51,7,8,13,16,4720,Standard,0,5,0,2,1
CUST-00337,2024-02-29,Professional,Monthly,Marketing,Direct,92.21,3,7,27,4,1857,Standard,3,1,2,10,0
CUST-00338,2022-11-23,Professional,Annual,Finance,Paid Search,91.24,18,4,13,2,3218,Premium,4,8,0,10,1
CUST-00339,2023-05-03,Business,Monthly,Technology,Social Media,238.84,10,17,19,13,32887,Basic,5,49,1,3,1
CUST-00340,2024-01-24,Professional,Annual,Retail,Organic Search,111.72,5,5,26,11,4718,Basic,3,18,0,7,0
CUST-00341,2022-11-09,Starter,Monthly,Marketing,Referral,32.99,6,8,14,15,367,Premium,1,9,0,4,1
CUST-00342,2023-09-28,Business,Monthly,Education,Organic Search,235.29,3,45,11,10,29495,Basic,1,20,0,6,0
CUST-00343,2023-05-10,Starter,Monthly,Finance,Referral,32.17,10,1,23,19,4315,Basic,1,4,0,3,1
CUST-00344,2022-03-10,Starter,Two-Year,Education,Referral,31.49,13,6,17,1,2396,Premium,4,26,0,7,0
CUST-00345,2023-09-04,Enterprise,Monthly,Healthcare,Organic Search,562.97,9,33,25,18,46692,Basic,0,36,2,4,0
CUST-00346,2023-12-02,Professional,Monthly,Marketing,Referral,118.58,3,4,20,2,2110,Premium,3,5,2,1,1
CUST-00347,2024-01-18,Starter,Monthly,Retail,Paid Search,30.66,4,10,13,14,2559,Premium,4,13,0,6,1
CUST-00348,2022-05-22,Professional,Monthly,Finance,Paid Search,116.19,10,3,17,11,555,Standard,1,7,0,2,0
CUST-00349,2023-02-28,Starter,Monthly,Education,Paid Search,26.44,14,5,14,7,874,Basic,5,4,1,1,1
CUST-00350,2023-12-05,Professional,Monthly,Marketing,Organic Search,98.24,1,8,12,17,4953,Basic,0,2,0,6,0
CUST-00351,2023-02-23,Professional,Monthly,Education,Partner,95.59,1,4,14,7,541,Basic,1,4,1,8,0
CUST-00352,2023-02-19,Starter,Monthly,Legal,Referral,31.41,2,7,7,17,895,Basic,0,0,1,1,1
CUST-00353,2024-02-23,Enterprise,Monthly,Retail,Paid Search,548.5,1,26,15,10,30234,Basic,0,6,0,5,1
CUST-00354,2024-01-10,Starter,Annual,Healthcare,Organic Search,35.73,5,10,18,13,3387,Basic,3,1,0,1,0
CUST-00355,2022-09-14,Business,Annual,Finance,Referral,244.21,11,8,13,4,46283,Basic,3,18,0,6,0
CUST-00356,2022-06-13,Business,Annual,Legal,Organic Search,321.23,13,11,17,19,43222,Premium,3,14,1,3,0
CUST-00357,2024-02-27,Business,Monthly,Education,Referral,265.89,4,8,12,7,231,Standard,2,15,0,5,0
CUST-00358,2023-05-21,Professional,Annual,Retail,Social Media,121.08,4,8,15,14,3619,Basic,0,13,0,10,0
CUST-00359,2022-08-01,Starter,Annual,Finance,Organic Search,33.39,2,6,13,5,265,Standard,2,1,0,10,0
CUST-00360,2023-11-20,Starter,Monthly,Finance,Partner,30.94,3,10,20,2,762,Standard,0,1,0,6,1
CUST-00361,2022-05-18,Professional,Monthly,Education,Paid Search,110.9,4,7,18,7,476,Basic,2,15,3,9,1
CUST-00362,2023-09-16,Enterprise,Monthly,Education,Social Media,775.41,6,40,27,5,40258,Standard,2,34,0,9,0
CUST-00363,2022-10-25,Business,Monthly,Technology,Organic Search,312.11,7,30,6,7,40324,Premium,1,8,0,7,0
CUST-00364,2023-12-08,Business,Annual,Education,Referral,245.25,3,20,16,17,36044,Basic,1,1,0,1,0
CUST-00365,2022-06-29,Professional,Two-Year,Marketing,Direct,111.63,7,8,26,2,1112,Basic,4,16,1,8,0
CUST-00366,2024-01-31,Starter,Monthly,Education,Social Media,35.19,1,6,7,7,4730,Standard,6,5,0,6,1
CUST-00367,2022-06-19,Starter,Annual,Legal,Organic Search,30.45,19,2,20,11,259,Basic,3,2,0,2,1
CUST-00368,2022-04-25,Enterprise,Monthly,Technology,Referral,590.89,12,6,23,17,1634,Standard,2,0,0,9,0
CUST-00369,2022-12-02,Professional,Monthly,Healthcare,Direct,123.71,5,9,16,7,299,Basic,1,7,0,9,0
CUST-00370,2022-12-08,Starter,Two-Year,Technology,Organic Search,35.94,15,5,8,19,2557,Standard,2,66,0,4,1
CUST-00371,2022-06-02,Starter,Monthly,Education,Organic Search,31.22,6,10,12,7,4444,Basic,1,0,0,6,0
CUST-00372,2022-11-15,Business,Monthly,Manufacturing,Organic Search,281.28,11,2,24,2,6942,Basic,0,7,0,2,1
CUST-00373,2023-09-24,Professional,Annual,Education,Paid Search,122.21,6,4,7,15,4651,Basic,2,34,0,8,0
CUST-00374,2022-08-18,Professional,Annual,Education,Direct,119.45,5,7,13,11,2660,Basic,5,7,0,1,1
CUST-00375,2023-08-12,Business,Monthly,Healthcare,Paid Search,252.21,3,46,11,11,36447,Standard,1,11,0,5,0
CUST-00376,2023-05-09,Professional,Annual,Healthcare,Paid Search,113.69,7,10,22,14,4646,Standard,1,0,0,9,0
CUST-00377,2023-05-14,Business,Annual,Manufacturing,Paid Search,297.74,2,7,22,6,20187,Premium,3,2,0,2,0
CUST-00378,2023-10-23,Professional,Monthly,Healthcare,Organic Search,121.57,1,3,9,5,1222,Basic,4,12,0,5,1
CUST-00379,2023-11-27,Business,Annual,Legal,Referral,255.63,3,23,13,19,532,Standard,1,9,0,9,0
CUST-00380,2022-02-24,Starter,Annual,Marketing,Organic Search,30.38,1,5,10,8,3536,Standard,5,23,0,7,0
CUST-00381,2022-06-27,Professional,Monthly,Finance,Organic Search,106.33,16,7,16,14,1263,Basic,3,9,0,3,1
CUST-00382,2022-05-20,Business,Monthly,Finance,Referral,272.58,3,27,29,20,27898,Standard,1,3,0,8,0
CUST-00383,2023-09-12,Professional,Monthly,Manufacturing,Direct,103.17,1,4,21,14,4474,Standard,3,59,3,1,1
CUST-00384,2022-05-26,Starter,Annual,Education,Social Media,31.69,24,2,11,8,3870,Standard,3,1,0,2,0
CUST-00385,2023-07-02,Professional,Two-Year,Manufacturing,Social Media,113.38,1,8,25,14,2891,Premium,2,32,0,5,1
CUST-00386,2022-03-04,Business,Annual,Manufacturing,Social Media,296.51,21,37,10,10,48324,Standard,2,9,0,5,0
CUST-00387,2023-09-23,Starter,Monthly,Education,Direct,35.19,5,1,15,20,1430,Premium,1,5,0,3,1
CUST-00388,2023-06-25,Business,Monthly,Marketing,Partner,247.63,1,10,12,16,49332,Premium,1,47,0,7,0
CUST-00389,2022-12-20,Professional,Annual,Education,Referral,97.45,2,2,13,6,3801,Basic,1,20,0,5,0
CUST-00390,2023-02-04,Enterprise,Annual,Education,Organic Search,595.09,16,28,14,10,29413,Basic,1,21,2,6,0
CUST-00391,2023-03-19,Starter,Annual,Education,Paid Search,36.75,10,5,15,9,4785,Basic,2,10,0,4,0
CUST-00392,2022-07-04,Starter,Annual,Technology,Referral,30.01,11,2,3,14,800,Standard,1,6,0,8,0
CUST-00393,2022-02-28,Starter,Annual,Retail,Partner,26.49,20,2,21,3,4953,Basic,3,10,1,10,0
CUST-00394,2023-11-08,Starter,Monthly,Manufacturing,Partner,28.24,1,5,14,11,2108,Basic,1,3,0,2,1
CUST-00395,2022-07-02,Enterprise,Annual,Healthcare,Social Media,600.97,15,13,19,6,42302,Basic,3,9,0,3,0
CUST-00396,2022-09-23,Professional,Monthly,Technology,Organic Search,93.31,4,10,14,15,153,Premium,4,32,0,3,1
CUST-00397,2023-02-05,Professional,Monthly,Manufacturing,Social Media,95.1,1,7,12,18,1850,Basic,2,17,0,8,0
CUST-00398,2022-02-26,Enterprise,Monthly,Healthcare,Paid Search,618.99,21,22,9,15,49837,Standard,4,22,0,4,1
CUST-00399,2023-10-08,Starter,Two-Year,Manufacturing,Organic Search,34.17,6,8,13,5,292,Basic,1,14,0,10,0
CUST-00400,2023-04-06,Business,Annual,Technology,Paid Search,288.18,1,22,9,13,7745,Basic,1,4,0,9,0
CUST-00401,2022-03-15,Business,Annual,Finance,Social Media,238.94,2,2,27,20,3001,Basic,1,4,0,3,0
CUST-00402,2023-09-18,Enterprise,Monthly,Healthcare,Direct,735.75,3,7,16,16,38992,Standard,0,6,0,4,0
CUST-00403,2023-02-16,Starter,Annual,Healthcare,Partner,35.8,11,10,11,11,1746,Standard,3,36,0,10,1
CUST-00404,2022-06-18,Business,Monthly,Retail,Partner,240.84,15,3,8,4,41431,Standard,2,18,0,3,1
CUST-00405,2022-10-18,Starter,Annual,Manufacturing,Referral,27.13,14,4,17,9,4285,Basic,5,22,2,4,1
CUST-00406,2023-10-05,Starter,Two-Year,Marketing,Paid Search,31.9,5,9,19,7,962,Premium,3,9,0,2,0
CUST-00407,2023-10-04,Enterprise,Annual,Education,Organic Search,660.71,4,8,10,16,32605,Basic,1,21,0,1,0
CUST-00408,2024-02-16,Starter,Annual,Technology,Organic Search,29.02,4,1,14,6,238,Basic,2,9,0,2,1
CUST-00409,2022-11-30,Professional,Annual,Healthcare,Paid Search,105.7,8,2,22,14,1638,Basic,2,2,0,4,0
CUST-00410,2023-09-17,Starter,Monthly,Finance,Paid Search,31.16,8,3,26,7,2937,Premium,2,18,0,4,1
CUST-00411,2023-03-05,Starter,Annual,Marketing,Organic Search,27.39,6,5,12,20,1392,Standard,0,1,1,9,1
CUST-00412,2023-04-19,Professional,Annual,Technology,Referral,128.53,5,4,17,11,3557,Standard,1,7,2,10,0
CUST-00413,2023-04-27,Business,Monthly,Technology,Paid Search,265.71,12,26,23,4,29651,Basic,0,8,0,2,1
CUST-00414,2023-10-26,Enterprise,Monthly,Technology,Social Media,570.9,2,20,15,15,37380,Standard,2,9,3,1,1
CUST-00415,2023-10-04,Business,Two-Year,Technology,Direct,242.52,8,5,32,11,34794,Basic,3,11,1,7,0
CUST-00416,2023-12-03,Professional,Monthly,Marketing,Referral,111.88,1,1,34,2,909,Basic,0,22,0,8,0
CUST-00417,2023-12-28,Starter,Monthly,Finance,Partner,32.58,2,4,17,16,4752,Premium,1,5,1,4,1
CUST-00418,2022-02-25,Business,Monthly,Marketing,Paid Search,274.26,3,32,16,16,46519,Standard,1,0,1,9,0
CUST-00419,2022-03-09,Professional,Annual,Manufacturing,Organic Search,115.76,7,7,13,10,630,Basic,2,34,0,5,1
CUST-00420,2023-03-03,Starter,Monthly,Manufacturing,Paid Search,37.14,5,8,9,10,1548,Basic,1,3,1,4,1
CUST-00421,2023-05-13,Professional,Annual,Manufacturing,Social Media,115.07,10,10,11,10,1406,Standard,2,47,0,4,0
CUST-00422,2023-04-12,Business,Monthly,Finance,Referral,228.81,3,19,25,6,46406,Standard,1,3,0,3,1
CUST-00423,2022-07-30,Professional,Monthly,Technology,Referral,106.56,18,6,9,12,3673,Standard,2,24,0,3,1
CUST-00424,2022-11-24,Enterprise,Two-Year,Technology,Partner,723.24,5,35,22,10,31058,Premium,2,37,0,10,0
CUST-00425,2022-04-26,Business,Monthly,Manufacturing,Direct,315.96,24,9,10,10,1625,Basic,2,2,0,4,1
CUST-00426,2024-02-25,Professional,Monthly,Retail,Organic Search,112.2,3,9,23,3,4192,Basic,2,10,0,8,0
CUST-00427,2022-06-01,Enterprise,Monthly,Legal,Paid Search,756.76,23,24,12,10,22604,Basic,2,11,1,8,1
CUST-00428,2022-10-23,Professional,Annual,Legal,Referral,128.41,6,7,13,19,4898,Basic,1,3,0,4,0
CUST-00429,2023-08-28,Professional,Two-Year,Healthcare,Organic Search,102.38,7,5,28,6,4553,Basic,4,59,1,10,0
CUST-00430,2022-02-13,Starter,Annual,Education,Direct,30.53,27,5,26,18,3796,Basic,2,14,0,1,0
CUST-00431,2023-11-13,Professional,Monthly,Legal,Organic Search,114.31,3,4,13,4,2270,Basic,2,15,0,2,1
CUST-00432,2023-12-12,Professional,Annual,Marketing,Social Media,99.31,1,10,12,9,1334,Standard,3,0,0,3,0
CUST-00433,2023-03-06,Starter,Monthly,Technology,Paid Search,27.99,12,9,9,17,1587,Standard,1,28,1,3,1
CUST-00434,2024-03-30,Starter,Annual,Education,Referral,29.77,2,6,16,18,4751,Basic,1,9,0,3,0
CUST-00435,2022-06-16,Professional,Monthly,Retail,Organic Search,108.3,4,4,18,18,4306,Standard,1,37,0,9,0
CUST-00436,2022-05-15,Professional,Monthly,Manufacturing,Paid Search,125.37,1,6,17,15,4895,Standard,5,23,0,6,1
CUST-00437,2023-12-06,Starter,Annual,Education,Organic Search,27.59,2,3,9,14,915,Basic,2,3,1,8,1
CUST-00438,2022-05-02,Business,Monthly,Technology,Organic Search,275.24,9,43,17,4,8112,Premium,1,0,0,4,1
CUST-00439,2022-10-12,Starter,Annual,Marketing,Paid Search,27.79,19,9,7,17,4671,Basic,4,13,1,10,0
CUST-00440,2024-02-12,Business,Monthly,Healthcare,Partner,320.14,1,33,25,12,45752,Standard,1,33,0,8,1
CUST-00441,2023-02-22,Enterprise,Annual,Marketing,Organic Search,640.71,4,8,13,16,49956,Basic,2,13,0,5,0
CUST-00442,2023-09-07,Starter,Monthly,Manufacturing,Organic Search,27.44,5,7,15,14,1546,Premium,2,1,2,8,1
CUST-00443,2023-06-20,Business,Monthly,Healthcare,Organic Search,291.04,11,26,30,19,6666,Standard,3,17,0,3,0
CUST-00444,2022-05-06,Starter,Two-Year,Legal,Referral,33.0,8,5,21,13,2917,Basic,1,11,2,10,0
CUST-00445,2022-05-06,Professional,Annual,Manufacturing,Social Media,94.94,9,3,7,4,432,Standard,0,2,0,8,0
CUST-00446,2023-09-29,Professional,Monthly,Healthcare,Referral,116.0,2,9,28,15,1654,Basic,2,54,0,8,0
