Customer_ID,Plan,Contract_Type,Industry,Monthly_Spend_USD,Tenure_Months,NPS_Score,Logins_Per_Month,Days_Since_Last_Login,Churn_Probability,Risk_Tier,Churned,Churn_Probability_Pct
CUST-03094,Starter,Monthly,Education,35.04,27,6,8,26,0.8785081986695259,High Risk,0,87.9
CUST-00579,Starter,Monthly,Technology,27.09,11,1,20,16,0.8784513770533273,High Risk,1,87.8
CUST-01452,Starter,Monthly,Finance,34.55,2,8,19,23,0.8782030474244015,High Risk,1,87.8
CUST-04254,Professional,Monthly,Finance,115.47,2,4,15,35,0.8780733199275619,High Risk,1,87.8
CUST-01477,Starter,Monthly,Retail,28.19,6,1,22,14,0.8776238434833329,High Risk,0,87.8
CUST-03383,Starter,Annual,Manufacturing,30.85,3,6,7,5,0.8770619124084876,High Risk,1,87.7
CUST-00798,Starter,Monthly,Manufacturing,27.85,7,2,14,11,0.8770450182212773,High Risk,1,87.7
CUST-00766,Business,Monthly,Legal,271.05,8,1,28,8,0.8765239452902776,High Risk,1,87.7
CUST-04819,Starter,Monthly,Healthcare,33.55,5,1,19,15,0.8765035159041709,High Risk,1,87.7
CUST-03119,Starter,Monthly,Manufacturing,27.32,14,2,21,8,0.8762927558082789,High Risk,1,87.6
CUST-02399,Professional,Annual,Finance,117.17,3,1,10,50,0.8761846258165132,High Risk,0,87.6
CUST-01417,Enterprise,Annual,Legal,765.88,16,1,14,43,0.8761153740389414,High Risk,1,87.6
CUST-04882,Starter,Monthly,Manufacturing,32.81,8,5,18,17,0.8759109393936713,High Risk,1,87.6
CUST-00394,Starter,Monthly,Manufacturing,28.24,1,2,14,3,0.8757555987114898,High Risk,1,87.6
CUST-03866,Business,Monthly,Education,250.34,12,1,14,17,0.8749765488508658,High Risk,0,87.5
CUST-03898,Starter,Monthly,Healthcare,27.02,7,1,19,5,0.874631698880414,High Risk,1,87.5
CUST-04611,Starter,Monthly,Retail,26.53,5,1,25,8,0.8739271184473714,High Risk,1,87.4
CUST-02064,Starter,Monthly,Finance,28.79,23,8,15,15,0.8738696049809264,High Risk,1,87.4
CUST-03716,Starter,Monthly,Education,31.76,14,3,16,4,0.8738095527386587,High Risk,1,87.4
CUST-02253,Starter,Monthly,Retail,29.41,2,3,25,11,0.872703641738798,High Risk,1,87.3
CUST-02941,Professional,Monthly,Healthcare,111.53,8,3,7,3,0.8726773477998739,High Risk,1,87.3
CUST-01253,Business,Monthly,Retail,269.61,2,2,5,24,0.8726747625318722,High Risk,1,87.3
CUST-01012,Business,Monthly,Marketing,290.44,10,4,9,24,0.8723977101333286,High Risk,0,87.2
CUST-01594,Professional,Monthly,Legal,98.25,5,1,23,58,0.8723290849945857,High Risk,1,87.2
CUST-02161,Starter,Monthly,Marketing,36.26,10,2,11,28,0.8718879628157231,High Risk,1,87.2
CUST-01669,Starter,Monthly,Finance,28.2,11,3,9,2,0.8715967742615367,High Risk,1,87.2
CUST-04841,Professional,Monthly,Marketing,103.3,25,4,15,1,0.871541600682731,High Risk,0,87.2
CUST-01733,Starter,Annual,Technology,27.48,6,3,13,1,0.8714071650983392,High Risk,1,87.1
CUST-03046,Starter,Monthly,Retail,26.66,8,2,24,20,0.8711581374114633,High Risk,1,87.1
CUST-02041,Starter,Monthly,Technology,33.57,15,1,28,20,0.8711422150415872,High Risk,1,87.1
CUST-03909,Starter,Monthly,Technology,31.2,3,5,10,25,0.8708931850735886,High Risk,0,87.1
CUST-00473,Starter,Two-Year,Healthcare,31.94,3,1,31,18,0.8704255751522504,High Risk,1,87.0
CUST-02480,Professional,Monthly,Manufacturing,89.17,6,2,22,5,0.870319922117171,High Risk,1,87.0
CUST-00339,Business,Monthly,Technology,238.84,10,3,19,49,0.8698867043378528,High Risk,1,87.0
CUST-04721,Professional,Monthly,Technology,90.26,11,2,19,16,0.8693048091652535,High Risk,1,86.9
CUST-01321,Starter,Monthly,Manufacturing,34.99,3,4,9,24,0.8690908398552595,High Risk,0,86.9
CUST-02728,Starter,Monthly,Healthcare,28.28,4,2,12,5,0.8688596903595566,High Risk,1,86.9
CUST-01400,Business,Monthly,Finance,282.3,2,2,13,57,0.8685934022597042,High Risk,1,86.9
CUST-03805,Professional,Monthly,Education,93.38,3,3,16,28,0.8672261393591477,High Risk,1,86.7
CUST-02648,Starter,Monthly,Manufacturing,33.82,6,3,17,12,0.8667830862536353,High Risk,1,86.7
CUST-03061,Starter,Monthly,Marketing,32.96,12,3,13,19,0.8664785473611771,High Risk,0,86.6
CUST-01519,Professional,Monthly,Technology,95.23,1,3,24,21,0.8660363476565884,High Risk,1,86.6
CUST-00458,Starter,Annual,Legal,28.95,8,5,12,30,0.8659706167281879,High Risk,1,86.6
CUST-01371,Business,Monthly,Retail,308.65,19,1,7,72,0.865223416616431,High Risk,1,86.5
CUST-02868,Starter,Monthly,Education,33.03,11,9,15,18,0.8650189162818239,High Risk,1,86.5
CUST-00178,Starter,Monthly,Finance,30.55,3,6,20,6,0.8639767026002942,High Risk,1,86.4
CUST-02146,Starter,Monthly,Marketing,35.24,14,1,11,7,0.8639407858508807,High Risk,0,86.4
CUST-03044,Starter,Monthly,Technology,27.15,1,5,17,30,0.8634345680018756,High Risk,1,86.3
CUST-00087,Starter,Monthly,Retail,31.87,13,8,12,15,0.8630188892386184,High Risk,0,86.3
CUST-00740,Starter,Monthly,Retail,31.98,8,3,20,10,0.8629023611021198,High Risk,1,86.3
CUST-01582,Business,Annual,Marketing,271.03,6,5,20,32,0.8627656653066221,High Risk,1,86.3
CUST-02937,Professional,Monthly,Manufacturing,100.86,4,9,20,58,0.862394622387957,High Risk,1,86.2
CUST-01241,Starter,Monthly,Marketing,36.48,1,3,25,38,0.862378255741354,High Risk,1,86.2
CUST-02609,Starter,Monthly,Retail,32.48,2,2,19,15,0.8617451590973791,High Risk,1,86.2
CUST-00468,Starter,Monthly,Technology,30.91,8,3,14,5,0.8617441783677827,High Risk,1,86.2
CUST-02765,Starter,Monthly,Manufacturing,30.35,14,6,10,18,0.8615310902166442,High Risk,1,86.2
CUST-01695,Starter,Monthly,Education,34.4,5,1,12,28,0.8614388929317385,High Risk,0,86.1
CUST-02424,Starter,Monthly,Healthcare,29.44,3,6,9,2,0.8613938774720233,High Risk,1,86.1
CUST-02365,Starter,Monthly,Healthcare,35.43,5,5,12,16,0.8612777324653399,High Risk,1,86.1
CUST-02808,Starter,Monthly,Retail,34.79,16,5,7,19,0.8610650859837752,High Risk,0,86.1
CUST-03867,Professional,Monthly,Healthcare,101.85,8,1,15,7,0.8609297704938832,High Risk,1,86.1
CUST-02280,Starter,Monthly,Education,33.6,1,4,14,6,0.8604459748258686,High Risk,1,86.0
CUST-03300,Starter,Monthly,Manufacturing,27.44,7,6,8,1,0.8602627802605166,High Risk,1,86.0
CUST-03670,Starter,Monthly,Legal,31.56,9,6,11,4,0.8602262961970046,High Risk,0,86.0
CUST-04020,Professional,Monthly,Education,101.47,1,9,7,3,0.8602018945794178,High Risk,1,86.0
CUST-04372,Starter,Monthly,Education,32.69,3,4,13,47,0.8601925314223422,High Risk,0,86.0
CUST-01423,Starter,Monthly,Legal,28.53,4,7,14,10,0.8598430987021424,High Risk,1,86.0
CUST-01314,Professional,Monthly,Manufacturing,114.44,3,1,11,8,0.8598269963723084,High Risk,0,86.0
CUST-03675,Starter,Monthly,Manufacturing,29.85,14,4,12,11,0.8596195839670279,High Risk,1,86.0
CUST-00061,Business,Monthly,Finance,304.92,7,2,12,20,0.8595145281091998,High Risk,0,86.0
CUST-01553,Starter,Annual,Healthcare,34.75,13,1,8,15,0.8592893196452208,High Risk,1,85.9
CUST-03962,Starter,Monthly,Marketing,28.12,24,1,14,6,0.8589625750605004,High Risk,1,85.9
CUST-02084,Starter,Annual,Technology,34.67,5,2,14,7,0.8588032283002238,High Risk,1,85.9
CUST-04645,Professional,Monthly,Healthcare,119.81,15,6,18,17,0.8587468718404058,High Risk,1,85.9
CUST-04119,Professional,Annual,Finance,92.01,8,1,8,9,0.8587445821378107,High Risk,0,85.9
CUST-03688,Starter,Monthly,Legal,31.3,11,6,24,22,0.8580133011489802,High Risk,1,85.8
CUST-00431,Professional,Monthly,Legal,114.31,3,2,13,15,0.8579940486297787,High Risk,1,85.8
CUST-04491,Starter,Monthly,Healthcare,27.89,1,5,14,41,0.8575380211172081,High Risk,1,85.8
CUST-03462,Professional,Monthly,Legal,101.05,6,3,7,1,0.8569680050727073,High Risk,1,85.7
CUST-01905,Starter,Monthly,Finance,31.18,4,3,13,7,0.8566029036050217,High Risk,1,85.7
CUST-04740,Professional,Annual,Manufacturing,125.7,4,1,12,27,0.8561432735974513,High Risk,1,85.6
CUST-04099,Starter,Annual,Finance,36.67,1,2,7,18,0.8557415175036419,High Risk,1,85.6
CUST-00281,Starter,Annual,Legal,29.73,6,6,15,51,0.8551928165270155,High Risk,1,85.5
CUST-00297,Starter,Monthly,Healthcare,27.16,7,7,21,6,0.8549235399811094,High Risk,1,85.5
CUST-03646,Starter,Monthly,Education,36.71,9,1,11,23,0.8544505401564582,High Risk,1,85.4
CUST-00352,Starter,Monthly,Legal,31.41,2,1,7,0,0.8535278187161308,High Risk,1,85.4
CUST-01412,Starter,Monthly,Healthcare,33.57,23,5,19,20,0.8534771741013498,High Risk,1,85.3
CUST-00649,Starter,Annual,Manufacturing,27.09,19,5,13,15,0.8530926173483226,High Risk,1,85.3
CUST-00361,Professional,Monthly,Education,110.9,4,9,18,15,0.8522490844519698,High Risk,1,85.2
CUST-03534,Starter,Monthly,Retail,32.89,12,4,12,20,0.851882432223063,High Risk,1,85.2
CUST-02460,Starter,Monthly,Technology,28.34,13,1,17,20,0.8518719935510594,High Risk,1,85.2
CUST-00753,Professional,Monthly,Healthcare,106.72,5,3,22,17,0.8517459444071233,High Risk,1,85.2
CUST-00048,Starter,Annual,Healthcare,37.05,4,3,19,23,0.8516644788456867,High Risk,1,85.2
CUST-00319,Professional,Monthly,Legal,116.58,5,8,15,62,0.851571425668013,High Risk,1,85.2
CUST-00491,Starter,Monthly,Marketing,30.09,19,6,12,6,0.8514641844089296,High Risk,0,85.1
CUST-03775,Starter,Monthly,Finance,30.78,4,3,24,3,0.8503079250401322,High Risk,1,85.0
CUST-00594,Starter,Two-Year,Finance,35.21,14,2,19,7,0.8494810776438755,High Risk,1,84.9
CUST-04973,Starter,Two-Year,Education,27.08,8,4,19,13,0.8493857685756246,High Risk,0,84.9
CUST-02889,Business,Monthly,Retail,273.32,6,4,14,70,0.8492987120189281,High Risk,1,84.9
CUST-01310,Professional,Annual,Finance,102.86,2,3,17,4,0.8490110837510612,High Risk,1,84.9
CUST-03771,Starter,Annual,Education,31.01,21,2,20,36,0.8489195308318886,High Risk,1,84.9
CUST-01305,Starter,Monthly,Legal,27.35,4,6,11,16,0.8485475443221587,High Risk,0,84.9
CUST-03127,Professional,Monthly,Finance,91.64,3,2,17,11,0.8481900257050626,High Risk,0,84.8
CUST-04679,Professional,Monthly,Healthcare,106.44,3,3,19,57,0.8481457390827232,High Risk,1,84.8
CUST-00414,Enterprise,Monthly,Technology,570.9,2,1,15,9,0.8475138989914268,High Risk,1,84.8
CUST-00283,Starter,Monthly,Finance,26.53,8,2,26,14,0.8471647413814358,High Risk,1,84.7
CUST-00787,Starter,Monthly,Education,28.72,6,6,16,14,0.8469348011173223,High Risk,1,84.7
CUST-03928,Starter,Monthly,Education,30.63,15,6,11,15,0.8467050031551272,High Risk,0,84.7
CUST-03674,Professional,Monthly,Healthcare,114.37,2,3,15,14,0.8462878382986957,High Risk,1,84.6
CUST-00507,Starter,Monthly,Education,27.88,10,5,10,15,0.8460182938504569,High Risk,1,84.6
CUST-00780,Enterprise,Monthly,Retail,630.74,1,2,14,12,0.8455816813438273,High Risk,1,84.6
CUST-00002,Starter,Annual,Retail,28.41,7,3,15,52,0.8454904969912164,High Risk,1,84.5
CUST-04242,Starter,Monthly,Legal,37.32,9,8,14,39,0.8453911859824172,High Risk,1,84.5
CUST-03001,Starter,Monthly,Manufacturing,27.08,4,7,17,36,0.8453821804178263,High Risk,1,84.5
CUST-01858,Business,Monthly,Finance,305.87,12,6,14,28,0.8452667553698636,High Risk,0,84.5
CUST-00240,Starter,Monthly,Retail,30.96,19,3,22,14,0.8452626506314692,High Risk,1,84.5
CUST-02305,Starter,Annual,Education,36.92,6,1,23,17,0.8449786314190062,High Risk,0,84.5
CUST-03792,Starter,Monthly,Legal,37.65,4,8,25,13,0.8449631864553558,High Risk,0,84.5
CUST-00366,Starter,Monthly,Education,35.19,1,6,7,5,0.8442212572539408,High Risk,1,84.4
CUST-04582,Starter,Annual,Education,32.62,14,2,17,17,0.844114616162638,High Risk,1,84.4
CUST-01512,Starter,Monthly,Finance,36.75,11,7,10,50,0.8438128712035801,High Risk,1,84.4
CUST-04632,Starter,Annual,Marketing,36.02,3,3,18,0,0.8435331000928027,High Risk,1,84.4
CUST-00602,Professional,Monthly,Legal,124.88,9,4,15,13,0.8432352940611172,High Risk,0,84.3
CUST-04146,Starter,Monthly,Retail,30.0,6,1,22,13,0.8432031012160164,High Risk,1,84.3
CUST-02258,Starter,Monthly,Marketing,37.12,4,3,16,24,0.8431325901522536,High Risk,1,84.3
CUST-04059,Starter,Monthly,Legal,32.93,18,1,18,32,0.8427063614716211,High Risk,1,84.3
CUST-00483,Starter,Monthly,Education,35.4,22,2,26,6,0.8425478460630454,High Risk,1,84.3
CUST-00712,Starter,Monthly,Retail,34.74,12,5,17,18,0.8422262528328859,High Risk,1,84.2
CUST-04585,Professional,Monthly,Manufacturing,99.16,2,1,11,2,0.8422124999401099,High Risk,1,84.2
CUST-02238,Business,Monthly,Marketing,317.84,3,3,18,19,0.8421489984984541,High Risk,1,84.2
CUST-01403,Professional,Monthly,Technology,111.56,2,3,8,1,0.8420112714588469,High Risk,1,84.2
CUST-03442,Starter,Monthly,Education,34.83,7,1,18,1,0.8415213148786975,High Risk,1,84.2
CUST-02760,Professional,Monthly,Education,119.39,13,3,9,19,0.8414065266926251,High Risk,0,84.1
CUST-04362,Starter,Monthly,Legal,31.4,3,3,15,2,0.8410883187626423,High Risk,1,84.1
CUST-00273,Professional,Monthly,Retail,120.89,10,2,17,14,0.8404346207159064,High Risk,1,84.0
CUST-00527,Professional,Monthly,Marketing,90.2,19,1,16,27,0.8395239372932527,High Risk,1,84.0
CUST-03619,Professional,Monthly,Manufacturing,121.67,26,5,3,4,0.8392869643930441,High Risk,0,83.9
CUST-02034,Professional,Annual,Finance,114.25,5,4,12,60,0.8391728862743724,High Risk,1,83.9
CUST-04083,Starter,Monthly,Marketing,30.62,13,6,3,37,0.8390204751911641,High Risk,1,83.9
CUST-00442,Starter,Monthly,Manufacturing,27.44,5,8,15,1,0.8389738565594868,High Risk,1,83.9
CUST-01611,Professional,Monthly,Technology,100.03,10,7,14,55,0.8385260265162896,High Risk,1,83.9
CUST-04877,Starter,Monthly,Retail,34.45,5,1,23,14,0.838502527148012,High Risk,0,83.9
CUST-04191,Starter,Monthly,Education,37.24,11,3,27,41,0.8384164485113994,High Risk,1,83.8
CUST-03753,Starter,Annual,Retail,34.88,9,1,8,14,0.8382279929980282,High Risk,0,83.8
CUST-02696,Starter,Annual,Manufacturing,29.87,1,5,14,48,0.837826497695283,High Risk,1,83.8
CUST-02030,Starter,Monthly,Education,29.96,8,4,17,1,0.8373967073515749,High Risk,1,83.7
CUST-00774,Business,Monthly,Manufacturing,277.66,20,1,16,7,0.8369750126641635,High Risk,1,83.7
CUST-02980,Starter,Monthly,Retail,26.18,3,5,8,7,0.836813738548213,High Risk,1,83.7
CUST-01328,Professional,Monthly,Legal,110.12,1,3,17,12,0.8364647388357246,High Risk,1,83.6
CUST-04157,Business,Annual,Technology,278.55,1,1,5,37,0.8363815578747459,High Risk,1,83.6
CUST-03915,Starter,Monthly,Legal,34.54,13,10,18,24,0.8358052757429362,High Risk,1,83.6
CUST-03549,Starter,Monthly,Retail,30.22,1,6,13,12,0.8356264665337896,High Risk,1,83.6
CUST-01124,Professional,Monthly,Legal,119.47,11,5,21,35,0.8355366213939208,High Risk,1,83.6
CUST-01836,Professional,Monthly,Education,104.21,4,3,10,19,0.8354903599852178,High Risk,1,83.5
CUST-00404,Business,Monthly,Retail,240.84,15,3,8,18,0.834819170341231,High Risk,1,83.5
CUST-04572,Professional,Annual,Marketing,106.66,16,3,13,7,0.8348107049934798,High Risk,1,83.5
CUST-01151,Professional,Monthly,Finance,123.23,5,3,14,16,0.8347360390147808,High Risk,1,83.5
CUST-01217,Professional,Monthly,Finance,122.17,3,1,17,3,0.8341233273669711,High Risk,1,83.4
CUST-04566,Starter,Monthly,Technology,27.91,3,5,9,2,0.834098465497749,High Risk,0,83.4
CUST-01968,Professional,Monthly,Education,99.7,5,4,19,62,0.8340816789232087,High Risk,1,83.4
CUST-04472,Starter,Monthly,Finance,29.46,4,3,12,4,0.8339592158918202,High Risk,1,83.4
CUST-03684,Business,Monthly,Healthcare,304.78,2,2,16,49,0.8337051426297749,High Risk,1,83.4
CUST-01787,Starter,Monthly,Education,34.13,2,5,16,21,0.8334946919444887,High Risk,1,83.3
CUST-03847,Starter,Monthly,Healthcare,33.23,6,2,17,20,0.8334495398101637,High Risk,0,83.3
CUST-03878,Professional,Monthly,Retail,115.48,2,2,13,1,0.833305301777538,High Risk,1,83.3
CUST-02066,Starter,Monthly,Technology,32.42,9,9,2,48,0.8323204431760854,High Risk,1,83.2
CUST-04596,Starter,Annual,Legal,32.67,16,5,14,10,0.8323198994427902,High Risk,1,83.2
CUST-03853,Starter,Monthly,Legal,28.44,3,1,24,18,0.8322375224980807,High Risk,1,83.2
CUST-00503,Starter,Monthly,Marketing,30.03,2,2,13,8,0.8321367062367557,High Risk,1,83.2
CUST-03667,Business,Monthly,Legal,298.12,13,2,11,28,0.8317823321411733,High Risk,0,83.2
CUST-02731,Starter,Monthly,Manufacturing,27.32,23,5,16,34,0.8317202066644943,High Risk,1,83.2
CUST-04171,Professional,Monthly,Education,117.06,10,1,8,10,0.8316481383393808,High Risk,0,83.2
CUST-04530,Business,Monthly,Manufacturing,306.32,2,1,17,13,0.8313516264025356,High Risk,1,83.1
CUST-02502,Starter,Monthly,Legal,34.76,5,5,13,22,0.8304970797279091,High Risk,1,83.0
CUST-00742,Business,Annual,Retail,298.01,3,2,9,17,0.8304304750776357,High Risk,0,83.0
CUST-02567,Starter,Monthly,Retail,27.04,9,2,24,32,0.8303546628926513,High Risk,1,83.0
CUST-02479,Starter,Monthly,Manufacturing,30.02,3,6,8,2,0.8300014971283044,High Risk,1,83.0
CUST-02013,Starter,Monthly,Marketing,36.17,1,3,24,6,0.8299916743217751,High Risk,1,83.0
CUST-04675,Starter,Annual,Healthcare,36.7,10,1,13,7,0.8296436676176163,High Risk,1,83.0
CUST-03864,Professional,Annual,Technology,106.94,1,5,21,63,0.8296087658474669,High Risk,1,83.0
CUST-03236,Starter,Monthly,Technology,26.8,8,5,8,10,0.8294096379466461,High Risk,1,82.9
CUST-01918,Starter,Monthly,Manufacturing,26.67,11,5,15,8,0.8292805244099322,High Risk,1,82.9
CUST-04746,Professional,Monthly,Manufacturing,90.0,2,1,31,7,0.8290670292400464,High Risk,1,82.9
CUST-01429,Professional,Monthly,Healthcare,93.72,4,7,17,9,0.8285066804769363,High Risk,1,82.9
CUST-02651,Starter,Monthly,Finance,30.14,6,1,17,10,0.828255544865305,High Risk,1,82.8
CUST-02222,Starter,Annual,Manufacturing,31.73,10,2,12,20,0.8281808966424101,High Risk,1,82.8
CUST-02205,Starter,Monthly,Healthcare,35.77,5,3,8,5,0.828154465645215,High Risk,1,82.8
CUST-01600,Professional,Monthly,Education,109.39,10,2,20,56,0.827638542135686,High Risk,1,82.8
CUST-01374,Starter,Annual,Finance,28.9,8,4,20,74,0.827542650867777,High Risk,1,82.8
CUST-01555,Starter,Monthly,Legal,28.88,15,4,9,36,0.8272843305630803,High Risk,0,82.7
CUST-00253,Starter,Monthly,Healthcare,34.6,6,3,13,5,0.8272763960867036,High Risk,1,82.7
CUST-02200,Starter,Monthly,Finance,29.27,4,5,13,22,0.8272337951666895,High Risk,0,82.7
CUST-02242,Starter,Monthly,Marketing,36.74,12,2,15,13,0.8268807574508608,High Risk,1,82.7
CUST-03308,Starter,Monthly,Education,35.97,8,2,15,10,0.8266529796766466,High Risk,1,82.7
CUST-01929,Starter,Annual,Technology,26.86,14,4,19,0,0.8266143409915776,High Risk,1,82.7
CUST-03398,Starter,Annual,Healthcare,33.4,13,4,12,0,0.8265216832798293,High Risk,1,82.7
CUST-04450,Professional,Monthly,Healthcare,128.58,15,1,17,12,0.8263199186606406,High Risk,1,82.6
CUST-03991,Business,Monthly,Marketing,284.18,4,1,19,15,0.8262973202130711,High Risk,0,82.6
CUST-03406,Starter,Monthly,Legal,35.4,4,3,21,9,0.8261521109132246,High Risk,1,82.6
CUST-01090,Enterprise,Two-Year,Technology,694.89,3,2,13,62,0.8260688038785741,High Risk,1,82.6
CUST-04502,Business,Monthly,Education,257.64,18,2,6,9,0.8258312590108259,High Risk,1,82.6
CUST-01726,Starter,Monthly,Legal,36.82,6,7,2,27,0.8255515766312407,High Risk,1,82.6
CUST-03200,Professional,Annual,Retail,94.68,6,2,12,28,0.8253627433825939,High Risk,1,82.5
CUST-04867,Starter,Monthly,Finance,35.08,1,4,13,6,0.824985081676421,High Risk,1,82.5
CUST-00405,Starter,Annual,Manufacturing,27.13,14,4,17,22,0.8246766120369934,High Risk,1,82.5
CUST-02485,Starter,Monthly,Technology,31.25,4,5,16,13,0.8245435732198099,High Risk,1,82.5
CUST-00699,Professional,Monthly,Manufacturing,89.64,3,3,14,2,0.8242311298717482,High Risk,1,82.4
CUST-00265,Starter,Monthly,Legal,27.44,10,1,11,11,0.8241190199355992,High Risk,1,82.4
CUST-02216,Professional,Monthly,Marketing,99.6,12,1,19,45,0.8234482089765613,High Risk,1,82.3
CUST-01257,Starter,Monthly,Manufacturing,34.95,1,4,18,6,0.822828793749354,High Risk,1,82.3
CUST-02085,Starter,Monthly,Marketing,35.75,10,10,9,32,0.8224027286291155,High Risk,1,82.2
CUST-02642,Professional,Monthly,Manufacturing,124.08,4,2,10,3,0.822261016838357,High Risk,1,82.2
CUST-00924,Starter,Monthly,Retail,37.4,10,4,16,48,0.8213929065517309,High Risk,1,82.1
CUST-00929,Starter,Annual,Technology,37.58,12,1,10,49,0.8211843363095043,High Risk,1,82.1
CUST-04945,Professional,Monthly,Legal,112.77,4,10,9,2,0.8205349029202191,High Risk,1,82.1
CUST-02514,Professional,Monthly,Healthcare,103.77,4,5,19,6,0.8204012492338395,High Risk,1,82.0
CUST-02835,Starter,Monthly,Retail,29.5,19,6,14,10,0.8201452697195772,High Risk,1,82.0
CUST-01565,Professional,Monthly,Retail,101.57,20,4,26,2,0.819565973905309,High Risk,1,82.0
CUST-00152,Professional,Monthly,Manufacturing,110.23,12,1,18,16,0.8195418621932301,High Risk,1,82.0
CUST-03086,Starter,Annual,Healthcare,26.59,3,2,13,1,0.8194000264310128,High Risk,1,81.9
CUST-04195,Starter,Monthly,Manufacturing,34.61,5,5,16,10,0.8193877852488575,High Risk,1,81.9
CUST-00988,Starter,Monthly,Education,30.79,13,1,14,2,0.8193511723614463,High Risk,1,81.9
CUST-04204,Professional,Monthly,Manufacturing,104.1,13,2,9,18,0.8192968336488256,High Risk,0,81.9
CUST-04708,Starter,Monthly,Healthcare,36.57,6,6,7,1,0.8191404332031341,High Risk,1,81.9
CUST-04738,Professional,Monthly,Legal,107.87,22,2,14,2,0.8191399011277771,High Risk,1,81.9
CUST-00738,Starter,Monthly,Finance,33.18,15,3,20,36,0.8189175070633665,High Risk,1,81.9
CUST-03714,Starter,Monthly,Manufacturing,30.43,23,1,23,15,0.8179941684736292,High Risk,1,81.8
CUST-01673,Starter,Monthly,Manufacturing,28.88,8,3,13,8,0.8178736389766824,High Risk,1,81.8
CUST-02900,Starter,Annual,Healthcare,27.72,5,1,11,33,0.8178186118395605,High Risk,0,81.8
CUST-00719,Starter,Monthly,Healthcare,28.43,4,6,24,0,0.8177477923901626,High Risk,1,81.8
CUST-00410,Starter,Monthly,Finance,31.16,8,4,26,18,0.817446204101909,High Risk,1,81.7
CUST-04839,Starter,Annual,Manufacturing,31.25,7,5,12,36,0.817183208134862,High Risk,1,81.7
CUST-04905,Professional,Monthly,Healthcare,113.7,4,1,18,0,0.8165283757456232,High Risk,1,81.7
CUST-00499,Starter,Annual,Education,33.43,5,5,16,11,0.8162248402895805,High Risk,1,81.6
CUST-04278,Starter,Monthly,Retail,30.96,7,5,10,11,0.8162037527358159,High Risk,0,81.6
CUST-03886,Starter,Monthly,Manufacturing,29.76,19,4,17,3,0.8159135185782481,High Risk,1,81.6
CUST-03128,Starter,Monthly,Legal,34.47,1,5,18,6,0.8157563792927406,High Risk,1,81.6
